Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/2.1.1

The following have been reloaded with a version change:
  1) gcccore/.5.4.0 => gcccore/.7.3.0

+ export CUDA_VISIBLE_DEVICES=0
+ CUDA_VISIBLE_DEVICES=0
+ DATASET_DIR=./data/v21/
+ SAVE_DIR=./outputs/v2_dt_e15_b16_2/
+ python3 train.py --use_dt_only --use_one_optim --n_epochs 15 --batch_size 16 --data_root ./data/v21/ --save_dir ./outputs/v2_dt_e15_b16_2/ --op_code 4
pytorch version:  1.5.0+cu101
Namespace(attention_probs_dropout_prob=0.1, batch_size=16, beam_size=1, bert_ckpt_path='./assets/bert-base-uncased-pytorch_model.bin', bert_config_path='./assets/bert_config_base_uncased.json', data_root='./data/v21/', dec_lr=0.0001, dec_warmup=0.1, decoder_teacher_forcing=1, dev_data='dev_dials.json', dev_data_path='./data/v21/dev_dials.json', dropout=0.1, enc_lr=3e-05, enc_warmup=0.1, eval_epoch=1, exclude_domain=False, forbid_duplicate_ngrams=False, forbid_ignore_word=None, hidden_dropout_prob=0.1, length_penalty=0, max_seq_length=256, min_len=1, msg=None, n_epochs=15, n_history=1, ngram_size=2, no_dial=False, not_shuffle_state=False, num_workers=0, only_pred_op=False, ontology_data='./data/v21/ontology.json', op_code='4', random_seed=42, recover_e=0, save_dir='./outputs/v2_dt_e15_b16_2/', shuffle_p=0.5, shuffle_state=True, slot_token='[SLOT]', test_data='test_dials.json', test_data_path='./data/v21/test_dials.json', train_data='train_dials.json', train_data_path='./data/v21/train_dials.json', use_cpu=False, use_dt_only=True, use_full_slot=False, use_one_optim=True, vocab_path='assets/vocab.txt', word_dropout=0.1)
### mkdir ./outputs/v2_dt_e15_b16_2/
### Device: cuda
### Random Seed: 42
{'delete': 0, 'update': 1, 'dontcare': 2, 'carryover': 3}
# test examples 7368
### decoder_teacher_forcing: 1
# train examples 54984
# dev examples 7371
### word index of '-',  1011
config.type_vocab_size != state_dict[bert.embeddings.token_type_embeddings.weight] (4 != 2)

### Done Load BERT
### Use One Optim

time 0.0 min, [1/15] [0/3437] mean_loss : 14.243, state_loss : 1.598, gen_loss : 10.868, dom_loss : 1.777
time 830.5 min, [14/15] [2000/3437] mean_loss : 0.100, state_loss : 0.023, gen_loss : 0.043, dom_loss : 0.067
time 831.8 min, [14/15] [2100/3437] mean_loss : 0.105, state_loss : 0.034, gen_loss : 0.008, dom_loss : 0.002
time 833.2 min, [14/15] [2200/3437] mean_loss : 0.113, state_loss : 0.016, gen_loss : 0.085, dom_loss : 0.000
time 834.6 min, [14/15] [2300/3437] mean_loss : 0.123, state_loss : 0.021, gen_loss : 0.055, dom_loss : 0.001
time 836.0 min, [14/15] [2400/3437] mean_loss : 0.098, state_loss : 0.020, gen_loss : 0.003, dom_loss : 0.001
time 837.3 min, [14/15] [2500/3437] mean_loss : 0.088, state_loss : 0.038, gen_loss : 0.028, dom_loss : 0.000
time 838.7 min, [14/15] [2600/3437] mean_loss : 0.091, state_loss : 0.028, gen_loss : 0.117, dom_loss : 0.001
time 840.1 min, [14/15] [2700/3437] mean_loss : 0.107, state_loss : 0.050, gen_loss : 0.023, dom_loss : 0.024
time 841.5 min, [14/15] [2800/3437] mean_loss : 0.121, state_loss : 0.030, gen_loss : 0.175, dom_loss : 0.109
time 842.9 min, [14/15] [2900/3437] mean_loss : 0.120, state_loss : 0.022, gen_loss : 0.015, dom_loss : 0.070
time 844.3 min, [14/15] [3000/3437] mean_loss : 0.106, state_loss : 0.016, gen_loss : 0.053, dom_loss : 0.001
time 845.6 min, [14/15] [3100/3437] mean_loss : 0.124, state_loss : 0.044, gen_loss : 0.140, dom_loss : 0.000
time 847.0 min, [14/15] [3200/3437] mean_loss : 0.109, state_loss : 0.037, gen_loss : 0.064, dom_loss : 0.000
time 848.4 min, [14/15] [3300/3437] mean_loss : 0.097, state_loss : 0.015, gen_loss : 0.117, dom_loss : 0.001
time 849.8 min, [14/15] [3400/3437] mean_loss : 0.104, state_loss : 0.019, gen_loss : 0.002, dom_loss : 0.050
999, 2.6min
1999, 5.1min
2999, 7.7min
3999, 10.3min
4999, 12.8min
5999, 15.4min
6999, 17.9min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 14 joint accuracy :  0.5573192239858906
Epoch 14 slot turn accuracy :  0.9759688870799539
Epoch 14 slot turn F1:  0.9279664731446196
Epoch 14 op accuracy :  0.9766381766381337
Epoch 14 op F1 :  {'delete': 0.020629190304280558, 'update': 0.8388128861429833, 'dontcare': 0.344582593250444, 'carryover': 0.9878044731162393}
Epoch 14 op hit count :  {'delete': 20, 'update': 7603, 'dontcare': 97, 'carryover': 208244}
Epoch 14 op all count :  {'delete': 1910, 'update': 9869, 'dontcare': 359, 'carryover': 208992}
Final Joint Accuracy :  0.394
Final slot turn F1 :  0.9183246106480932
Latency Per Prediction : 141.057384 ms
-----------------------------

hotel 0.5081256771397616 0.9754664740580354
train 0.8187216206776109 0.992862964256612
restaurant 0.6623648412975236 0.9859318683874043
attraction 0.6947807933194154 0.9890327070285382
taxi 0.5391432791728212 0.9776464795667136
### Epoch 14 Score :  {'epoch': 14, 'joint_acc': 0.5573192239858906, 'slot_acc': 0.9759688870799539, 'slot_f1': 0.9279664731446196, 'op_acc': 0.9766381766381337, 'op_f1': {'delete': 0.020629190304280558, 'update': 0.8388128861429833, 'dontcare': 0.344582593250444, 'carryover': 0.9878044731162393}, 'final_slot_f1': 0.9183246106480932}
### Best Joint Acc: 0.5573192239858906 ###


999, 2.4min
1999, 4.9min
2999, 7.5min
3999, 10.0min
4999, 12.5min
5999, 15.1min
6999, 17.6min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 14 joint accuracy :  0.5507600434310532
Epoch 14 slot turn accuracy :  0.9752669200144269
Epoch 14 slot turn F1:  0.9239486126122161
Epoch 14 op accuracy :  0.9757826637712135
Epoch 14 op F1 :  {'delete': 0.031724137931034485, 'update': 0.8132708568966446, 'dontcare': 0.353393085787452, 'carryover': 0.9873481420995913}
Epoch 14 op hit count :  {'delete': 23, 'update': 7550, 'dontcare': 138, 'carryover': 207976}
Epoch 14 op all count :  {'delete': 1415, 'update': 10456, 'dontcare': 560, 'carryover': 208609}
Final Joint Accuracy :  0.3913913913913914
Final slot turn F1 :  0.9160109071514932
Latency Per Prediction : 138.394800 ms
-----------------------------

hotel 0.5158423493044823 0.97456208140135
train 0.7293997965412004 0.9877359556912021
restaurant 0.6918806384455239 0.9874971084894825
attraction 0.7081792026304973 0.9892314015618644
taxi 0.5467289719626168 0.9793354101765288
### Epoch 14 Test Score :  {'epoch': 14, 'joint_acc': 0.5507600434310532, 'slot_acc': 0.9752669200144269, 'slot_f1': 0.9239486126122161, 'op_acc': 0.9757826637712135, 'op_f1': {'delete': 0.031724137931034485, 'update': 0.8132708568966446, 'dontcare': 0.353393085787452, 'carryover': 0.9873481420995913}, 'final_slot_f1': 0.9160109071514932}

time 887.7 min, [15/15] [0/3437] mean_loss : 0.051, state_loss : 0.049, gen_loss : 0.002, dom_loss : 0.000
time 889.1 min, [15/15] [100/3437] mean_loss : 0.110, state_loss : 0.005, gen_loss : 0.042, dom_loss : 0.003
time 890.4 min, [15/15] [200/3437] mean_loss : 0.109, state_loss : 0.010, gen_loss : 0.024, dom_loss : 0.001
time 891.8 min, [15/15] [300/3437] mean_loss : 0.097, state_loss : 0.014, gen_loss : 0.102, dom_loss : 0.000
time 893.2 min, [15/15] [400/3437] mean_loss : 0.092, state_loss : 0.073, gen_loss : 0.031, dom_loss : 0.000
time 894.6 min, [15/15] [500/3437] mean_loss : 0.104, state_loss : 0.025, gen_loss : 0.161, dom_loss : 0.000
time 896.0 min, [15/15] [600/3437] mean_loss : 0.098, state_loss : 0.031, gen_loss : 0.028, dom_loss : 0.036
time 897.3 min, [15/15] [700/3437] mean_loss : 0.095, state_loss : 0.009, gen_loss : 0.102, dom_loss : 0.000
time 898.7 min, [15/15] [800/3437] mean_loss : 0.096, state_loss : 0.014, gen_loss : 0.132, dom_loss : 0.000
time 900.1 min, [15/15] [900/3437] mean_loss : 0.097, state_loss : 0.012, gen_loss : 0.012, dom_loss : 0.000
time 901.5 min, [15/15] [1000/3437] mean_loss : 0.104, state_loss : 0.016, gen_loss : 0.062, dom_loss : 0.000
time 902.9 min, [15/15] [1100/3437] mean_loss : 0.102, state_loss : 0.047, gen_loss : 0.134, dom_loss : 0.066
time 904.2 min, [15/15] [1200/3437] mean_loss : 0.099, state_loss : 0.026, gen_loss : 0.032, dom_loss : 0.000
time 905.6 min, [15/15] [1300/3437] mean_loss : 0.105, state_loss : 0.025, gen_loss : 0.118, dom_loss : 0.001
time 907.0 min, [15/15] [1400/3437] mean_loss : 0.106, state_loss : 0.036, gen_loss : 0.185, dom_loss : 0.000
time 908.4 min, [15/15] [1500/3437] mean_loss : 0.103, state_loss : 0.017, gen_loss : 0.022, dom_loss : 0.001
time 909.8 min, [15/15] [1600/3437] mean_loss : 0.113, state_loss : 0.047, gen_loss : 0.129, dom_loss : 0.003
time 911.1 min, [15/15] [1700/3437] mean_loss : 0.104, state_loss : 0.012, gen_loss : 0.079, dom_loss : 0.000
time 912.5 min, [15/15] [1800/3437] mean_loss : 0.108, state_loss : 0.035, gen_loss : 0.032, dom_loss : 0.012
time 913.9 min, [15/15] [1900/3437] mean_loss : 0.109, state_loss : 0.018, gen_loss : 0.065, dom_loss : 0.001
time 915.3 min, [15/15] [2000/3437] mean_loss : 0.100, state_loss : 0.039, gen_loss : 0.019, dom_loss : 0.001
time 916.7 min, [15/15] [2100/3437] mean_loss : 0.088, state_loss : 0.029, gen_loss : 0.019, dom_loss : 0.000
time 918.0 min, [15/15] [2200/3437] mean_loss : 0.109, state_loss : 0.037, gen_loss : 0.171, dom_loss : 0.000
time 919.4 min, [15/15] [2300/3437] mean_loss : 0.092, state_loss : 0.010, gen_loss : 0.003, dom_loss : 0.040
time 920.8 min, [15/15] [2400/3437] mean_loss : 0.097, state_loss : 0.022, gen_loss : 0.069, dom_loss : 0.000
time 922.2 min, [15/15] [2500/3437] mean_loss : 0.102, state_loss : 0.030, gen_loss : 0.004, dom_loss : 0.000
time 923.6 min, [15/15] [2600/3437] mean_loss : 0.107, state_loss : 0.034, gen_loss : 0.006, dom_loss : 0.001
time 924.9 min, [15/15] [2700/3437] mean_loss : 0.102, state_loss : 0.047, gen_loss : 0.086, dom_loss : 0.003
time 926.3 min, [15/15] [2800/3437] mean_loss : 0.117, state_loss : 0.019, gen_loss : 0.121, dom_loss : 0.005
time 927.7 min, [15/15] [2900/3437] mean_loss : 0.110, state_loss : 0.032, gen_loss : 0.016, dom_loss : 0.003
time 929.1 min, [15/15] [3000/3437] mean_loss : 0.096, state_loss : 0.012, gen_loss : 0.001, dom_loss : 0.000
time 930.4 min, [15/15] [3100/3437] mean_loss : 0.093, state_loss : 0.021, gen_loss : 0.143, dom_loss : 0.001
time 931.8 min, [15/15] [3200/3437] mean_loss : 0.103, state_loss : 0.004, gen_loss : 0.088, dom_loss : 0.001
time 933.2 min, [15/15] [3300/3437] mean_loss : 0.104, state_loss : 0.046, gen_loss : 0.007, dom_loss : 0.028
time 934.6 min, [15/15] [3400/3437] mean_loss : 0.092, state_loss : 0.014, gen_loss : 0.054, dom_loss : 0.000
999, 2.6min
1999, 5.2min
2999, 7.7min
3999, 10.3min
4999, 12.9min
5999, 15.4min
6999, 18.0min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 15 joint accuracy :  0.564645231311898
Epoch 15 slot turn accuracy :  0.9762854429520665
Epoch 15 slot turn F1:  0.9285475650096263
Epoch 15 op accuracy :  0.976945688056757
Epoch 15 op F1 :  {'delete': 0.023206751054852322, 'update': 0.8400309119010818, 'dontcare': 0.3381294964028777, 'carryover': 0.987958035722755}
Epoch 15 op hit count :  {'delete': 22, 'update': 7609, 'dontcare': 94, 'carryover': 208307}
Epoch 15 op all count :  {'delete': 1868, 'update': 9841, 'dontcare': 368, 'carryover': 209053}
Final Joint Accuracy :  0.399
Final slot turn F1 :  0.9183407613318462
Latency Per Prediction : 141.530687 ms
-----------------------------

hotel 0.5211267605633803 0.9760322619477667
train 0.8208173244848062 0.9928047502619676
restaurant 0.6679455877223579 0.986164399488439
attraction 0.6997912317327766 0.9892832289492061
taxi 0.5332348596750369 0.9771541112752318
### Epoch 15 Score :  {'epoch': 15, 'joint_acc': 0.564645231311898, 'slot_acc': 0.9762854429520665, 'slot_f1': 0.9285475650096263, 'op_acc': 0.976945688056757, 'op_f1': {'delete': 0.023206751054852322, 'update': 0.8400309119010818, 'dontcare': 0.3381294964028777, 'carryover': 0.987958035722755}, 'final_slot_f1': 0.9183407613318462}
### Best Joint Acc: 0.564645231311898 ###


999, 2.5min
1999, 4.9min
2999, 7.6min
3999, 10.0min
4999, 12.6min
5999, 15.1min
6999, 17.6min
/pytorch/torch/csrc/utils/python_arg_parser.cpp:756: UserWarning: This overload of add_ is deprecated:
	add_(Number alpha, Tensor other)
Consider using one of the following signatures instead:
	add_(Tensor other, *, Number alpha)
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 15 joint accuracy :  0.5534744842562432
Epoch 15 slot turn accuracy :  0.9756740861382059
Epoch 15 slot turn F1:  0.9249954757030874
Epoch 15 op accuracy :  0.9762079261671601
Epoch 15 op F1 :  {'delete': 0.034934497816593885, 'update': 0.8153223630968437, 'dontcare': 0.32997481108312343, 'carryover': 0.9875716994520346}
Epoch 15 op hit count :  {'delete': 24, 'update': 7556, 'dontcare': 131, 'carryover': 208070}
Epoch 15 op all count :  {'delete': 1338, 'update': 10430, 'dontcare': 592, 'carryover': 208680}
Final Joint Accuracy :  0.39039039039039036
Final slot turn F1 :  0.9166763820537805
Latency Per Prediction : 138.790865 ms
-----------------------------

hotel 0.5200927357032458 0.9753219989696136
train 0.7239742285520515 0.9874759805583887
restaurant 0.6953504510756419 0.9876127689104863
attraction 0.7110563090834361 0.9893821071379706
taxi 0.559190031152648 0.9795430944963626
### Epoch 15 Test Score :  {'epoch': 15, 'joint_acc': 0.5534744842562432, 'slot_acc': 0.9756740861382059, 'slot_f1': 0.9249954757030874, 'op_acc': 0.9762079261671601, 'op_f1': {'delete': 0.034934497816593885, 'update': 0.8153223630968437, 'dontcare': 0.32997481108312343, 'carryover': 0.9875716994520346}, 'final_slot_f1': 0.9166763820537805}
